# Step gr0 gr1 gr2 gr3 
40900 63325 14100 57300 83475
41000 63325 14075 57300 83475
41100 63325 14050 57300 83475
41200 63325 14050 57300 83475
41300 63300 14050 57300 83475
41400 63300 14050 57300 83475
41500 63300 14050 57300 83450
41600 63300 14050 57300 83475
41700 63300 14050 57275 83475
41800 63275 14050 57250 83475
41900 63275 14050 57250 83475
42000 63275 14050 57250 83475
42100 63275 14050 57250 83475
42200 63275 14050 57250 83475
42300 63275 14050 57250 83500
42400 63300 14050 57275 83525
42500 63325 14025 57275 83525
42600 63325 14025 57275 83550
42700 63325 14000 57275 83550
42800 63325 14000 57275 83575
42900 63325 14000 57275 83575
43000 63325 14025 57275 83575
43100 63325 14025 57275 83575
43200 63325 14025 57275 83575
43300 63325 14025 57275 83575
43400 63325 14025 57275 83575
43500 63325 14025 57325 83575
43600 63325 14025 57325 83575
43700 63325 14025 57325 83600
43800 63325 14025 57325 83575
43900 63325 14025 57325 83575
44000 63325 14025 57325 83550
44100 63325 14025 57325 83550
44200 63325 14025 57325 83550
44300 63325 14025 57300 83550
44400 63325 14025 57300 83550
44500 63350 14025 57300 83550
44600 63350 14025 57300 83550
44700 63350 14025 57300 83550
44800 63350 14025 57300 83550
44900 63350 14025 57300 83525
45000 63350 14025 57300 83500
45100 63350 14025 57300 83500
45200 63350 14025 57300 83500
45300 63350 14025 57275 83500
45400 63350 14000 57275 83500
45500 63350 14000 57275 83500
45600 63350 14000 57275 83500
45700 63350 14000 57275 83500
45800 63350 13975 57275 83500
45900 63350 13975 57275 83500
46000 63350 13975 57275 83500
46100 63350 13975 57275 83500
46200 63350 13975 57275 83500
46300 63350 13975 57275 83475
46400 63375 13975 57275 83475
46500 63375 13950 57275 83475
46600 63375 13950 57275 83475
46700 63375 13925 57275 83475
46800 63375 13925 57250 83475
46900 63375 13925 57275 83475
47000 63375 13925 57275 83475
47100 63375 13925 57275 83475
47200 63375 13925 57275 83475
47300 63375 13900 57275 83475
47400 63375 13900 57300 83450
47500 63375 13900 57300 83450
47600 63375 13900 57300 83425
47700 63375 13875 57300 83425
47800 63400 13875 57300 83425
47900 63400 13850 57300 83425
48000 63400 13850 57300 83425
48100 63400 13850 57300 83425
48200 63400 13825 57300 83425
48300 63400 13800 57300 83425
48400 63400 13800 57300 83425
48500 63400 13800 57300 83400
48600 63400 13800 57300 83400
48700 63400 13800 57300 83400
48800 63375 13800 57300 83400
48900 63375 13800 57275 83425
49000 63375 13800 57300 83425
49100 63375 13800 57300 83425
49200 63375 13800 57300 83425
49300 63375 13800 57275 83425
49400 63375 13800 57275 83425
49500 63375 13800 57275 83425
49600 63375 13800 57275 83425
49700 63375 13825 57250 83425
49800 63375 13825 57250 83425
49900 63375 13825 57250 83425
50000 63375 13825 57250 83425
50100 63375 13825 57250 83425
50200 63375 13825 57250 83400
50300 63375 13825 57250 83400
50400 63350 13825 57250 83400
50500 63350 13825 57250 83400
50600 63350 13825 57250 83400
50700 63350 13825 57250 83400
50800 63350 13825 57250 83400
50900 63350 13825 57250 83400
51000 63350 13825 57250 83400
51100 63350 13825 57250 83400
51200 63350 13825 57250 83400
51300 63350 13800 57250 83400
51400 63350 13800 57250 83375
51500 63350 13800 57250 83375
51600 63350 13800 57250 83350
51700 63350 13800 57250 83350
51800 63350 13800 57250 83350
51900 63350 13800 57250 83350
52000 63350 13800 57250 83350
52100 63350 13800 57225 83350
52200 63350 13800 57225 83375
52300 63350 13800 57225 83375
52400 63350 13800 57225 83350
52500 63350 13775 57225 83375
52600 63350 13775 57225 83350
52700 63325 13725 57225 83325
52800 63325 13725 57200 83325
52900 63325 13700 57200 83350
53000 63325 13700 57200 83350
53100 63325 13700 57225 83350
53200 63325 13700 57225 83350
53300 63325 13700 57225 83350
53400 63350 13700 57225 83325
53500 63350 13700 57200 83300
53600 63350 13700 57200 83300
53700 63350 13700 57200 83300
53800 63350 13700 57200 83300
53900 63350 13700 57200 83300
54000 63350 13700 57200 83275
54100 63350 13700 57200 83275
54200 63350 13700 57200 83275
54300 63350 13700 57200 83275
54400 63350 13700 57200 83250
54500 63350 13700 57200 83225
54600 63325 13700 57200 83225
54700 63325 13700 57200 83225
54800 63325 13700 57200 83200
54900 63325 13700 57200 83200
55000 63325 13675 57200 83200
55100 63325 13675 57200 83175
55200 63325 13675 57200 83150
55300 63325 13675 57200 83125
55400 63325 13675 57200 83075
55500 63325 13650 57200 83025
