# Step junction_position active_etas junction_neighbors junction_angles
137200 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
137300 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
137400 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
137500 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
137600 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
137700 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
137800 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
137900 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
138000 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
138100 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
138200 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
138300 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
138400 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
138500 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
138600 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
138700 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
138800 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
138900 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
139000 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
139100 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
139200 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
139300 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
139400 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
139500 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
139600 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
139700 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
139800 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
139900 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
---- (178.708,44.8333) 0 1 2 (178.438,453.08) (54.6117,109.272) (6.12613,81.2162) 62.5209 15.5366 281.942
---- (178.438,453.08) 0 1 2 (55.4878,386.707) (433.737,126.01) (178.708,44.8333) 99.6125 37.9364 222.451
---- (433.737,126.01) 1 2 3 (433.932,369.915) (433.932,369.915) (433.932,369.915) 0 0 360
---- (433.932,369.915) 1 2 3 (178.708,44.8333) (178.438,453.08) (55.4878,386.707) 69.8949 15.4898 274.615
140000 (6.12613,81.2162) 0 2 3 (54.6117,109.272) (7.30263,410.658) (7.30263,410.658) 59.74 0 300.26
---- (7.30263,410.658) 0 2 3 (6.12613,81.2162) (433.737,126.01) (54.6117,109.272) 56.4813 47.3556 256.163
---- (54.6117,109.272) 0 1 3 (178.708,44.8333) (55.4878,386.707) (433.737,126.01) 117.26 87.2911 155.449
---- (55.4878,386.707) 0 1 3 (7.30263,410.658) (178.438,453.08) (6.12613,81.2162) 125.208 127.541 107.251
