# Step gr0 gr1 gr2 gr3
42400 61275 59025 54400 58100
42500 61275 59025 54400 58100
42600 61275 59025 54400 58100
42700 61250 59050 54400 58100
42800 61250 59050 54375 58100
42900 61250 59050 54375 58100
43000 61250 59050 54375 58100
43100 61250 59050 54375 58100
43200 61250 59050 54375 58100
43300 61250 59050 54375 58100
43400 61250 59075 54375 58100
43500 61250 59075 54375 58100
43600 61225 59075 54350 58100
43700 61225 59075 54350 58100
43800 61200 59075 54350 58100
43900 61200 59075 54350 58075
44000 61200 59075 54350 58075
44100 61200 59050 54350 58075
44200 61200 59050 54350 58075
44300 61200 59050 54350 58075
44400 61200 59075 54350 58100
44500 61200 59075 54350 58100
44600 61200 59075 54350 58100
44700 61200 59075 54350 58100
44800 61200 59075 54350 58075
44900 61200 59075 54350 58075
45000 61200 59075 54350 58075
45100 61200 59100 54350 58075
45200 61200 59100 54350 58075
45300 61200 59100 54350 58075
45400 61200 59100 54350 58100
45500 61200 59100 54350 58100
45600 61200 59100 54350 58100
45700 61200 59100 54350 58100
45800 61200 59100 54350 58100
45900 61200 59100 54350 58100
46000 61200 59100 54350 58075
46100 61200 59100 54350 58075
46200 61200 59100 54350 58100
46300 61200 59100 54350 58100
46400 61200 59100 54350 58100
46500 61200 59100 54350 58100
46600 61200 59100 54350 58100
46700 61200 59100 54350 58100
46800 61200 59100 54350 58100
46900 61200 59100 54350 58100
47000 61200 59100 54350 58100
47100 61200 59100 54350 58100
47200 61200 59150 54325 58100
47300 61200 59150 54325 58100
47400 61200 59150 54325 58100
47500 61225 59150 54325 58100
47600 61225 59150 54325 58100
47700 61200 59150 54325 58100
47800 61200 59150 54325 58100
47900 61200 59150 54325 58100
48000 61200 59150 54300 58100
48100 61200 59150 54300 58100
48200 61200 59150 54300 58100
48300 61225 59150 54300 58100
48400 61225 59150 54300 58100
48500 61250 59150 54300 58100
48600 61250 59175 54300 58100
48700 61250 59175 54300 58100
48800 61250 59175 54300 58100
48900 61250 59175 54300 58100
49000 61275 59175 54300 58100
49100 61275 59175 54300 58100
49200 61300 59200 54300 58100
49300 61300 59200 54300 58100
49400 61300 59200 54300 58100
49500 61300 59200 54300 58100
49600 61300 59200 54300 58100
49700 61300 59225 54300 58100
49800 61300 59225 54300 58100
49900 61300 59225 54300 58100
50000 61300 59225 54300 58100
50100 61300 59225 54300 58100
50200 61300 59225 54300 58100
50300 61300 59225 54275 58100
50400 61300 59225 54275 58100
50500 61300 59250 54275 58100
50600 61300 59250 54275 58100
50700 61300 59250 54250 58100
50800 61300 59250 54250 58100
50900 61300 59250 54250 58100
51000 61275 59250 54250 58100
51100 61275 59250 54250 58100
51200 61275 59200 54250 58100
51300 61275 59200 54250 58100
51400 61275 59200 54250 58075
51500 61275 59200 54250 58075
51600 61275 59175 54250 58075
51700 61275 59175 54250 58075
51800 61275 59175 54250 58075
51900 61275 59150 54250 58075
52000 61275 59150 54250 58075
52100 61275 59150 54250 58075
52200 61275 59150 54275 58075
52300 61275 59150 54275 58075
52400 61275 59150 54275 58075
52500 61275 59150 54275 58075
52600 61275 59150 54275 58075
52700 61275 59150 54275 58075
52800 61275 59150 54275 58075
52900 61275 59150 54300 58075
53000 61275 59125 54300 58075
53100 61250 59100 54300 58075
53200 61250 59100 54300 58075
53300 61250 59100 54300 58075
53400 61250 59125 54300 58075
53500 61250 59125 54300 58075
53600 61250 59150 54300 58075
53700 61250 59150 54300 58075
53800 61250 59150 54300 58075
53900 61250 59150 54300 58075
54000 61250 59150 54300 58075
54100 61250 59150 54300 58075
54200 61250 59150 54300 58075
54300 61250 59150 54300 58075
54400 61250 59150 54300 58075
54500 61250 59150 54300 58075
54600 61250 59175 54300 58075
54700 61250 59175 54300 58075
54800 61250 59175 54300 58075
54900 61250 59175 54325 58075
55000 61250 59175 54325 58075
55100 61250 59200 54325 58075
55200 61250 59200 54325 58075
55300 61275 59200 54325 58075
55400 61275 59225 54325 58075
55500 61275 59225 54325 58075
55600 61275 59225 54325 58100
55700 61275 59225 54325 58100
55800 61275 59225 54300 58100
55900 61275 59225 54300 58100
56000 61275 59225 54300 58100
56100 61275 59225 54300 58100
56200 61275 59225 54300 58100
56300 61300 59225 54300 58100
56400 61300 59225 54300 58100
56500 61300 59225 54300 58100
56600 61300 59225 54300 58100
56700 61300 59225 54325 58100
56800 61300 59225 54325 58100
56900 61275 59200 54350 58100
57000 61275 59200 54350 58125
57100 61275 59200 54350 58125
57200 61275 59200 54350 58125
57300 61275 59200 54350 58125
57400 61275 59200 54350 58125
57500 61275 59200 54350 58125
57600 61275 59200 54350 58125
57700 61275 59200 54350 58125
57800 61275 59200 54375 58125
57900 61275 59200 54375 58125
58000 61275 59200 54375 58125
58100 61275 59200 54375 58125
58200 61275 59200 54375 58125
58300 61275 59200 54375 58125
58400 61275 59200 54375 58125
58500 61275 59200 54375 58125
58600 61275 59200 54375 58125
58700 61275 59200 54375 58125
58800 61250 59200 54375 58125
58900 61250 59200 54375 58125
59000 61250 59200 54375 58125
59100 61225 59225 54375 58125
59200 61225 59225 54375 58125
59300 61225 59225 54375 58125
59400 61225 59225 54375 58125
59500 61225 59225 54375 58125
59600 61225 59225 54375 58125
59700 61225 59225 54375 58125
59800 61225 59225 54375 58125
59900 61225 59250 54375 58100
60000 61225 59250 54375 58100
60100 61225 59250 54375 58100
60200 61225 59250 54375 58100
