# Step gr0 gr1 gr2 gr3 
67000 61450 13850 58675 82900
67100 61450 13850 58675 82900
67200 61450 13850 58675 82900
67300 61425 13850 58675 82900
67400 61425 13850 58675 82900
67500 61425 13850 58675 82900
67600 61425 13850 58675 82900
67700 61425 13850 58675 82900
67800 61425 13850 58675 82900
67900 61425 13850 58650 82900
68000 61425 13850 58650 82900
68100 61425 13850 58650 82900
68200 61425 13825 58650 82900
68300 61425 13825 58650 82900
68400 61425 13825 58650 82900
68500 61425 13825 58675 82900
68600 61425 13825 58650 82900
68700 61425 13825 58650 82900
68800 61425 13825 58650 82900
68900 61425 13825 58650 82900
69000 61425 13825 58650 82900
69100 61425 13825 58650 82900
69200 61425 13825 58650 82900
69300 61425 13825 58650 82900
69400 61425 13825 58650 82900
69500 61425 13825 58650 82925
69600 61425 13825 58650 82925
69700 61425 13825 58650 82925
69800 61425 13825 58625 82925
69900 61425 13800 58625 82900
70000 61425 13800 58625 82900
70100 61425 13800 58625 82925
70200 61425 13800 58625 82925
70300 61450 13800 58625 82925
70400 61450 13800 58625 82925
70500 61450 13800 58625 82925
70600 61450 13800 58625 82925
70700 61450 13800 58625 82925
70800 61450 13800 58625 82925
70900 61450 13800 58625 82925
71000 61450 13800 58625 82925
71100 61450 13800 58625 82925
71200 61450 13775 58625 82925
71300 61475 13775 58625 82900
71400 61475 13775 58625 82900
71500 61475 13775 58625 82900
71600 61450 13775 58625 82900
71700 61450 13775 58625 82900
71800 61450 13775 58625 82900
71900 61450 13775 58625 82900
72000 61450 13775 58625 82900
72100 61450 13775 58625 82900
72200 61450 13775 58625 82900
72300 61450 13775 58625 82900
72400 61450 13775 58625 82900
72500 61450 13775 58625 82900
72600 61450 13775 58625 82900
72700 61450 13775 58625 82900
72800 61450 13775 58625 82900
72900 61450 13775 58625 82900
73000 61450 13775 58625 82900
73100 61450 13775 58625 82900
73200 61450 13775 58625 82900
73300 61425 13775 58625 82900
73400 61450 13775 58625 82900
73500 61450 13775 58625 82900
73600 61450 13775 58625 82900
73700 61450 13775 58625 82900
73800 61450 13775 58650 82900
73900 61450 13775 58650 82900
74000 61450 13775 58650 82900
74100 61450 13775 58650 82900
74200 61450 13775 58650 82900
74300 61450 13775 58650 82900
74400 61450 13775 58650 82900
74500 61450 13775 58650 82900
74600 61450 13750 58650 82900
74700 61450 13750 58625 82900
74800 61450 13750 58625 82900
74900 61450 13750 58625 82900
75000 61450 13750 58625 82900
75100 61450 13750 58625 82900
75200 61450 13750 58625 82900
75300 61450 13750 58625 82900
75400 61450 13750 58625 82900
75500 61450 13750 58625 82900
75600 61450 13750 58625 82900
75700 61450 13725 58625 82900
75800 61450 13725 58650 82900
75900 61450 13725 58650 82900
76000 61450 13725 58650 82900
76100 61450 13725 58650 82900
76200 61450 13725 58650 82900
76300 61450 13725 58650 82900
76400 61450 13725 58650 82900
76500 61450 13725 58650 82900
76600 61475 13725 58650 82900
76700 61475 13725 58650 82900
76800 61475 13725 58650 82900
76900 61475 13725 58650 82900
77000 61475 13725 58650 82900
77100 61475 13725 58650 82900
77200 61475 13725 58650 82900
77300 61475 13700 58650 82900
77400 61475 13700 58650 82900
77500 61475 13700 58650 82900
77600 61475 13700 58650 82900
77700 61475 13700 58650 82900
77800 61475 13700 58650 82900
77900 61475 13700 58625 82900
78000 61475 13700 58650 82900
78100 61475 13675 58650 82900
78200 61475 13675 58650 82900
78300 61475 13675 58650 82900
78400 61475 13675 58650 82900
78500 61475 13675 58650 82900
78600 61475 13675 58650 82900
78700 61475 13675 58650 82900
78800 61475 13675 58650 82900
78900 61475 13675 58650 82925
79000 61475 13675 58650 82925
79100 61475 13675 58650 82925
79200 61475 13675 58650 82925
79300 61475 13675 58650 82925
79400 61475 13675 58650 82925
79500 61475 13675 58650 82925
79600 61475 13675 58650 82925
79700 61475 13675 58650 82925
79800 61525 13675 58650 82925
79900 61525 13675 58650 82950
80000 61525 13675 58650 82950
80100 61525 13675 58650 82950
80200 61525 13675 58650 82950
80300 61525 13675 58650 82950
80400 61525 13675 58650 82950
80500 61525 13675 58650 82950
80600 61500 13675 58675 82950
80700 61500 13675 58675 82950
80800 61500 13675 58675 82975
80900 61500 13675 58675 82975
81000 61500 13675 58675 82975
81100 61500 13675 58675 82975
81200 61500 13675 58675 82975
81300 61500 13675 58675 82975
81400 61500 13675 58675 82975
81500 61500 13675 58675 82975
81600 61500 13675 58675 82950
81700 61500 13675 58675 82950
81800 61500 13675 58675 82950
81900 61500 13650 58675 82950
82000 61500 13650 58675 82950
82100 61500 13650 58675 82950
82200 61500 13650 58675 82950
82300 61500 13650 58675 82950
82400 61500 13650 58675 82950
82500 61500 13650 58675 82950
82600 61500 13650 58675 82950
82700 61500 13650 58675 82950
82800 61500 13650 58675 82950
82900 61500 13650 58675 82950
83000 61500 13650 58675 82950
83100 61500 13650 58675 82950
83200 61500 13650 58675 82950
83300 61500 13650 58650 82950
83400 61500 13650 58650 82950
83500 61500 13625 58675 82925
83600 61500 13625 58675 82925
83700 61500 13625 58675 82925
83800 61500 13625 58675 82925
83900 61500 13625 58675 82925
84000 61500 13625 58675 82925
84100 61500 13625 58675 82925
84200 61500 13625 58675 82950
84300 61500 13625 58675 82950
84400 61500 13625 58675 82950
84500 61500 13625 58675 82950
84600 61500 13625 58675 82950
84700 61475 13625 58675 82950
84800 61475 13625 58675 82950
84900 61475 13625 58675 82950
85000 61475 13625 58675 82950
85100 61475 13625 58675 82950
85200 61475 13625 58675 82950
85300 61475 13625 58675 82950
85400 61475 13625 58675 82950
85500 61475 13625 58675 82950
85600 61475 13625 58675 82950
85700 61475 13625 58675 82950
85800 61475 13625 58675 82950
85900 61475 13625 58675 82950
86000 61475 13625 58675 82950
86100 61475 13625 58675 82950
86200 61475 13625 58675 82950
86300 61475 13625 58675 82950
86400 61475 13625 58675 82950
86500 61475 13625 58675 82950
86600 61475 13625 58675 82950
86700 61475 13625 58675 82950
86800 61475 13625 58675 82950
86900 61500 13625 58675 82950
87000 61500 13625 58675 82950
87100 61500 13625 58675 82950
87200 61500 13625 58675 82950
87300 61500 13625 58675 82950
87400 61500 13625 58675 82975
87500 61500 13625 58675 82975
87600 61500 13625 58675 82975
87700 61500 13625 58675 82975
87800 61500 13600 58675 82975
87900 61500 13600 58675 82975
88000 61500 13600 58675 82975
88100 61500 13600 58650 82975
88200 61500 13600 58650 82975
88300 61500 13600 58650 82975
