time,dt,gr0_area,gr1_area,gr2_area,gr3_area,gr4_area,gr5_area
1875,37.5,4433824.8018993,3951656.9120756,8494476.5462644,8142287.035728,0,0
1912.5,37.5,4434106.4459734,3951358.7825992,8494695.3912711,8142235.1432308,0,0
1950,37.5,4434409.0958469,3951077.3725163,8494931.854044,8142125.2493252,0,0
1987.5,37.5,4434695.4245011,3950823.3472493,8495177.3947704,8141986.5091452,0,0
2025,37.5,4434943.9269375,3950613.3499297,8495418.4526167,8141847.856174,0,0
2062.5,37.5,4435160.5992128,3950428.7429911,8495641.8989342,8141730.2547784,0,0
2100,37.5,4435332.2637937,3950264.9853177,8495842.1662819,8141640.1796208,0,0
2137.5,37.5,4435494.0239594,3950110.153722,8496026.6367725,8141549.6402971,0,0
2175,37.5,4435648.1217952,3949943.9627492,8496215.0783014,8141476.198068,0,0
2212.5,37.5,4435804.5259711,3949750.7755597,8496418.9517017,8141424.0232036,0,0
2250,37.5,4435962.1693684,3949521.8905836,8496637.9417671,8141412.4792145,0,0
2287.5,37.5,4436146.497125,3949264.7495911,8496877.0579691,8141397.4853705,0,0
2325,37.5,4436344.1904305,3948966.4158172,8497148.1640164,8141371.2687245,0,0
2362.5,37.5,4436559.1937826,3948608.8904189,8497459.789318,8141323.4453663,0,0
2400,37.5,4436765.5073268,3948223.0842498,8497808.0338345,8141263.4222022,0,0
2437.5,37.5,4436948.5897875,3947848.2933443,8498173.3666459,8141189.737165,0,0
2475,37.5,4437103.0963846,3947506.2186312,8498531.9557962,8141113.3865461,0,0
2512.5,37.5,4437244.3657306,3947203.5193874,8498877.4346777,8141035.3870534,0,0
2550,37.5,4437393.8734725,3946942.1972706,8499207.2027112,8140950.3824654,0,0
2587.5,37.5,4437559.3741759,3946708.1228032,8499522.4268069,8140861.8729972,0,0
2625,37.5,4437724.0728085,3946499.9820016,8499818.9478112,8140777.1340023,0,0
2662.5,37.5,4437879.4486694,3946320.90438,8500106.068493,8140685.8959188,0,0
2700,37.5,4438012.4444126,3946168.9915836,8500399.7140933,8140593.1255835,0,0
2737.5,37.5,4438138.387466,3946024.6908209,8500712.0658272,8140487.0345485,0,0
2775,37.5,4438256.7923017,3945863.1700007,8501041.8008029,8140379.4335253,0,0
2812.5,37.5,4438378.4802292,3945670.7235597,8501379.6540468,8140269.1843393,0,0
2850,37.5,4438492.6214655,3945445.4970251,8501719.2331437,8140179.3833694,0,0
2887.5,37.5,4438590.9170264,3945206.6103014,8502059.7557196,8140112.7464376,0,0
2925,37.5,4438666.0566309,3944959.9131087,8502409.3448977,8140061.2162555,0,0
2962.5,37.5,4438736.336108,3944722.7812493,8502765.0359764,8139989.0577921,0,0
3000,37.5,4438824.9475575,3944503.0098887,8503118.5617731,8139879.2345136,0,0
3037.5,37.5,4438938.1015457,3944288.2738944,8503465.3852271,8139750.1151702,0,0
3075,37.5,4439071.6887281,3944051.04228,8503810.5992555,8139634.4581838,0,0
3112.5,37.5,4439216.3689601,3943786.0047004,8504162.3672922,8139538.7399384,0,0
3150,37.5,4439370.4502135,3943483.6074463,8504524.4297072,8139468.2014196,0,0
3187.5,37.5,4439516.9580901,3943140.4797719,8504893.2501419,8139435.4560434,0,0
3225,37.5,4439659.9992924,3942763.8633762,8505257.0718212,8139432.2599566,0,0
3262.5,37.5,4439812.9497555,3942380.3176745,8505600.1585067,8139436.9334806,0,0
3300,37.5,4440002.5949258,3942013.082773,8505913.1663387,8139418.8943938,0,0
3337.5,37.5,4440239.0839007,3941663.2550586,8506208.2827923,8139361.6949668,0,0
3375,37.5,4440512.8059314,3941311.8238991,8506502.0996775,8139273.2516745,0,0
3412.5,37.5,4440811.4955905,3940953.1506712,8506799.9701876,8139151.7297366,0,0
3450,37.5,4441128.7944057,3940588.3105296,8507095.4151649,8139006.3466381,0,0
3487.5,37.5,4441462.0235778,3940217.76179,8507392.131023,8138844.0051113,0,0
3525,37.5,4441820.3904614,3939849.1549682,8507700.4889993,8138646.5545542,0,0
3562.5,37.5,4442188.2220334,3939479.906526,8508023.5396523,8138438.0869435,0,0
3600,37.5,4442561.7444904,3939105.7521991,8508361.1161785,8138222.5052145,0,0
3637.5,37.5,4442911.1539335,3938716.1754588,8508707.1435376,8138038.7620091,0,0
3675,37.5,4443228.0301727,3938311.2751449,8509053.8093506,8137902.5263227,0,0
3712.5,37.5,4443510.4035646,3937889.545979,8509402.0187013,8137820.4457707,0,0
3750,37.5,4443762.4220821,3937448.7771644,8509761.458316,8137786.3725211,0,0
3787.5,37.5,4443980.118155,3936994.2102392,8510132.1969031,8137796.8541762,0,0
3825,37.5,4444155.4965285,3936543.7117766,8510503.0911575,8137850.3550172,0,0
3862.5,37.5,4444297.1575974,3936110.5960487,8510853.6438985,8137946.5946362,0,0
3900,37.5,4444423.5112741,3935703.8789227,8511168.6940903,8138069.2925153,0,0
3937.5,37.5,4444558.5698816,3935319.0768641,8511445.9652512,8138191.764545,0,0
3975,37.5,4444721.0681083,3934951.7957861,8511688.965494,8138293.9838812,0,0
4012.5,37.5,4444903.7519557,3934578.4196242,8511912.0443923,8138386.4869687,0,0
4050,37.5,4445090.2514499,3934174.7073581,8512138.7149424,8138490.0526017,0,0
4087.5,37.5,4445258.9752861,3933736.6682156,8512388.2597504,8138620.5696969,0,0
4125,37.5,4445418.4501803,3933276.6062067,8512667.6089761,8138752.6146871,0,0
4162.5,37.5,4445573.3105694,3932810.0599942,8512969.7709126,8138870.4759099,0,0
4200,37.5,4445740.1761451,3932346.8798594,8513286.9337005,8138955.4084943,0,0
4237.5,37.5,4445931.611022,3931894.1300995,8513611.08849,8139001.3554017,0,0
4275,37.5,4446156.6061624,3931449.1665112,8513941.9316206,8139000.9074499,0,0
4312.5,37.5,4446390.7659203,3931006.4971539,8514278.479258,8138985.1129206,0,0
4350,37.5,4446615.9832169,3930557.1082742,8514623.8129477,8138975.0865857,0,0
4387.5,37.5,4446812.5089654,3930086.2190283,8514990.6421072,8138999.3780292,0,0
4425,37.5,4446989.7904166,3929590.9132716,8515383.1737221,8139049.4966534,0,0
4462.5,37.5,4447139.1644431,3929095.9634551,8515787.2853738,8139125.0880034,0,0
4500,37.5,4447277.0691111,3928624.5749148,8516186.6173024,8139192.7317487,0,0
4537.5,37.5,4447416.3983376,3928199.5549957,8516560.5336378,8139233.3185034,0,0
4575,37.5,4447564.8467709,3927820.7945973,8516904.6727433,8139243.4532816,0,0
4612.5,37.5,4447693.7380834,3927476.7173811,8517227.0470518,8139256.6602598,0,0
4650,37.5,4447812.0864095,3927155.1596632,8517537.3989246,8139260.7039391,0,0
4687.5,37.5,4447890.3225486,3926844.8955205,8517848.7651,8139284.3800355,0,0
4725,37.5,4447947.1531403,3926542.4922417,8518166.4329265,8139312.6288793,0,0
4762.5,37.5,4447983.65062,3926246.1539408,8518486.3761744,8139355.5245305,0,0
4800,37.5,4448009.3184695,3925952.1666739,8518803.0469909,8139414.8515807,0,0
4837.5,37.5,4448048.0916834,3925655.7774028,8519114.5500631,8139474.5302146,0,0
4875,37.5,4448108.4634281,3925355.4420589,8519419.6728184,8139522.4516185,0,0
4912.5,37.5,4448215.4872948,3925053.5629425,8519714.3642544,8139527.4225272,0,0
4950,37.5,4448374.1947998,3924754.7406461,8519994.9205951,8139479.4584379,0,0
4987.5,37.5,4448558.9402675,3924458.5998761,8520264.2584221,8139399.874224,0,0
5025,37.5,4448730.4880331,3924158.1932558,8520532.5641217,8139330.0891097,0,0
5062.5,37.5,4448855.9012736,3923841.9531479,8520812.2346902,8139310.1740005,0,0
5100,37.5,4448931.5881621,3923502.4394156,8521108.5996117,8139349.4528804,0,0
5137.5,37.5,4448987.1277839,3923142.3093282,8521416.4346001,8139417.8154218,0,0
5175,37.5,4449051.7162667,3922771.3603992,8521727.3197808,8139480.2476447,0,0
5212.5,37.5,4449141.5619992,3922399.5998569,8522036.1807082,8139516.0683141,0,0
5250,37.5,4449258.0487139,3922033.3762148,8522338.3145801,8139527.566973,0,0
5287.5,37.5,4449387.0015264,3921673.2805176,8522629.4211022,8139534.3074254,0,0
5325,37.5,4449506.108594,3921314.581343,8522910.1408545,8139558.473476,0,0
5362.5,37.5,4449596.8716148,3920959.2509416,8523183.594463,8139608.5018665,0,0
5400,37.5,4449663.1484701,3920619.4629808,8523450.9140275,8139671.4265707,0,0
5437.5,37.5,4449731.7246447,3920307.8004834,8523708.8844576,8139720.7610146,0,0
5475,37.5,4449820.6955902,3920025.916269,8523953.9706403,8139745.8743907,0,0
5512.5,37.5,4449945.3598864,3919762.056943,8524187.9036622,8139740.072556,0,0
5550,37.5,4450098.5286312,3919500.3199299,8524415.4005805,8139715.4319966,0,0
5587.5,37.5,4450271.2542032,3919232.6594495,8524641.288879,8139677.7242388,0,0
5625,37.5,4450437.5218845,3918963.749211,8524869.5575589,8139636.2509292,0,0
5662.5,37.5,4450581.7391542,3918700.990507,8525106.4888088,8139592.7918304,0,0
5700,37.5,4450702.4911733,3918441.398692,8525360.6895828,8139549.1884396,0,0
5737.5,37.5,4450801.8643271,3918169.8800783,8525638.2571546,8139519.486556,0,0
5775,37.5,4450885.6161559,3917869.0719428,8525943.0504226,8139514.4408861,0,0
5812.5,37.5,4450962.7164419,3917530.5164138,8526278.438237,8139527.610334,0,0
5850,37.5,4451040.2484873,3917163.8915538,8526644.4003954,8139538.9611833,0,0
5887.5,37.5,4451115.9495297,3916791.7421569,8527032.0817403,8139535.2004415,0,0
5925,37.5,4451186.3819119,3916425.4775175,8527431.4891202,8139516.5086233,0,0
5962.5,37.5,4451247.7141888,3916061.1107095,8527835.3814488,8139494.9405662,0,0
6000,37.5,4451307.2235496,3915690.218974,8528242.9889718,8139472.1480519,0,0
6037.5,37.5,4451378.3716783,3915311.875045,8528658.1160783,8139436.2934694,0,0
6075,37.5,4451469.299341,3914936.9727618,8529082.439581,8139373.7384017,0,0
6112.5,37.5,4451576.396515,3914577.9677126,8529513.17669,8139279.580036,0,0
6150,37.5,4451685.1041772,3914235.2194103,8529945.0142975,8139167.599907,0,0
6187.5,37.5,4451781.464976,3913901.8675872,8530369.0773811,8139060.5724935,0,0
6225,37.5,4451859.9820656,3913570.9492646,8530778.0326254,8138973.4349527,0,0
6262.5,37.5,4451928.2617176,3913242.012098,8531170.3625133,8138900.2094733,0,0
6300,37.5,4452002.5561926,3912919.9811448,8531551.9874223,8138818.6835035,0,0
6337.5,37.5,4452102.6836619,3912607.7972998,8531929.7416058,8138707.4663235,0,0
6375,37.5,4452240.8812579,3912303.8287551,8532303.0263017,8138560.7784769,0,0
6412.5,37.5,4452412.2838747,3912004.0378334,8532663.7074745,8138392.4942962,0,0
6450,37.5,4452600.0246538,3911704.5173677,8533006.5386083,8138223.6009685,0,0
6487.5,37.5,4452789.3044319,3911408.4442609,8533328.6661828,8138070.1312087,0,0
6525,37.5,4452974.123899,3911123.1910216,8533628.1740388,8137935.4211221,0,0
6562.5,37.5,4453158.9599549,3910850.4462525,8533910.0790645,8137807.1322041,0,0
6600,37.5,4453347.5056327,3910588.888632,8534181.6266784,8137672.3703778,0,0
6637.5,37.5,4453542.6264564,3910313.1663418,8534462.0633607,8137525.3622842,0,0
6675,37.5,4453740.6412054,3910034.0983459,8534746.2327688,8137372.6617777,0,0
6712.5,37.5,4453931.2359291,3909742.3103787,8535050.4826033,8137226.9738116,0,0
6750,37.5,4454105.0356595,3909433.7139789,8535383.6112822,8137098.0000168,0,0
6787.5,37.5,4454261.6096975,3909118.8826332,8535733.1002845,8136986.3427683,0,0
6825,37.5,4454414.0956365,3908801.3704233,8536089.2695218,8136879.3112367,0,0
6862.5,37.5,4454579.2882289,3908451.4920187,8536453.1077423,8136757.7445038,0,0
6900,37.5,4454760.8989812,3908080.411641,8536820.8113667,8136614.4055421,0,0
6937.5,37.5,4454950.0045527,3907700.2125739,8537198.3217125,8136460.1580098,0,0
7012.5,75,4455309.807325,3906931.5642533,8537984.1043352,8136195.5488007,0,0
7087.5,75,4455627.6343332,3906160.2616231,8538811.9645026,8136009.022027,0,0
7162.5,75,4455905.9040694,3905406.6164063,8539662.7914863,8135850.5166015,0,0
7237.5,75,4456143.150496,3904675.3359212,8540514.3050854,8135696.7496064,0,0
7312.5,75,4456347.9788102,3903955.0096328,8541365.2287104,8135547.594465,0,0
7387.5,75,4456537.4630071,3903266.2143833,8542200.8326594,8135396.4088854,0,0
7462.5,75,4456725.3627542,3902597.6818578,8543029.2352281,8135228.2666896,0,0
7537.5,75,4456912.5738284,3901896.4882668,8543900.7325811,8135031.708461,0,0
7612.5,75,4457092.4264114,3901140.005143,8544849.3653734,8134801.3998202,0,0
7687.5,75,4457263.1905818,3900350.3173208,8545862.5059503,8134539.4707188,0,0
7762.5,75,4457427.6404661,3899557.9750069,8546907.3232298,8134245.5176712,0,0
7837.5,75,4457589.3674543,3898785.1991985,8547954.2806752,8133912.3265093,0,0
7912.5,75,4457756.9926429,3898034.8847206,8548984.8796899,8133545.4437766,0,0
7987.5,75,4457945.7730926,3897300.8152232,8549988.2036157,8133165.7287022,0,0
8062.5,75,4458170.8495813,3896578.079862,8550956.6693483,8132786.8881091,0,0
8137.5,75,4458441.6210207,3895859.2957363,8551887.9262799,8132402.5921408,0,0
8212.5,75,4458761.014345,3895138.5846153,8552783.3967134,8131997.7210008,0,0
8287.5,75,4459128.0945068,3894419.1066863,8553644.0646159,8131569.7224146,0,0
8362.5,75,4459539.798433,3893715.1149592,8554471.0058453,8131120.6979382,0,0
8437.5,75,4459988.6770727,3893044.1307069,8555268.5893081,8130640.5074031,0,0
8512.5,75,4460458.578461,3892415.71877,8556050.9318024,8130114.8552382,0,0
8587.5,75,4460938.0753,3891821.8450063,8556835.1593215,8129547.4398615,0,0
8662.5,75,4461425.6166873,3891248.7118945,8557625.6744866,8128958.8096408,0,0
8737.5,75,4461921.2010198,3890698.3515685,8558404.9859413,8128365.5889118,0,0
8775,37.5,4462171.6496207,3890432.1468124,8558785.5410286,8128068.1588431,0,0
8850,75,4462677.1554716,3889922.7038626,8559509.296116,8127468.9507012,0,0
8925,75,4463188.743618,3889451.1423009,8560177.4630194,8126866.9754294,0,0
9000,75,4463705.890037,3889012.9344811,8560807.3543614,8126272.4274688,0,0
9075,75,4464225.6641499,3888593.121369,8561421.9068369,8125686.8655484,0,0
9150,75,4464742.2127878,3888175.1484256,8562037.7460597,8125097.678695,0,0
9225,75,4465247.525124,3887772.7802567,8562649.0948819,8124494.1688682,0,0
9262.5,37.5,4465493.6625679,3887571.7585514,8562954.7049251,8124187.1533837,0,0
9300,37.5,4465733.5519359,3887363.8309514,8563269.261984,8123878.046645,0,0
9337.5,37.5,4465965.8649604,3887148.1826029,8563602.4026508,8123568.8815658,0,0
9412.5,75,4466404.0948954,3886709.3438657,8564314.3984753,8122957.7476199,0,0
9487.5,75,4466804.0305838,3886255.391984,8565072.28728,8122358.6282051,0,0
9562.5,75,4467164.180032,3885787.6688065,8565867.432892,8121772.2922253,0,0
9637.5,75,4467489.5148446,3885317.5541647,8566706.3164122,8121189.3096045,0,0
9712.5,75,4467793.6440556,3884864.8817544,8567577.1427546,8120582.5961368,0,0
9787.5,75,4468092.5632009,3884458.1785557,8568445.9341439,8119920.9665908,0,0
9862.5,75,4468400.3048198,3884109.5980717,8569294.3092043,8119196.4820926,0,0
9937.5,75,4468730.4779369,3883804.670375,8570125.6636942,8118422.7630143,0,0
10012.5,75,4469097.6410161,3883524.0475789,8570933.8724334,8117611.047846,0,0
10087.5,75,4469512.1624278,3883253.9368442,8571697.8420941,8116770.5502275,0,0
10162.5,75,4469970.3756772,3882983.4337747,8572413.1512846,8115922.9840332,0,0
10237.5,75,4470450.5453767,3882704.99273,8573112.3141943,8115089.6750868,0,0
10312.5,75,4470945.6858242,3882415.8831286,8573817.9440986,8114270.1136794,0,0
10387.5,75,4471464.6650161,3882115.6167797,8574524.1193702,8113448.3818115,0,0
10462.5,75,4472009.4343721,3881802.3890871,8575236.797147,8112616.6522981,0,0
10537.5,75,4472569.7799717,3881472.1923531,8575970.1796825,8111781.1767563,0,0
10612.5,75,4473116.854485,3881121.1035258,8576748.8553935,8110946.4748042,0,0
10687.5,75,4473624.7411873,3880748.9900938,8577589.7213199,8110103.8222302,0,0
10762.5,75,4474088.3297128,3880362.2018612,8578495.5467995,8109244.4353834,0,0
10837.5,75,4474518.822479,3879969.1172611,8579457.5492882,8108368.5195367,0,0
10912.5,75,4474931.4899492,3879575.2860155,8580452.9565466,8107476.8422926,0,0
10987.5,75,4475340.2891776,3879186.8720917,8581447.2623894,8106567.8327664,0,0
11062.5,75,4475755.4123688,3878798.470529,8582425.9570113,8105644.4449041,0,0
11137.5,75,4476183.1983537,3878402.9720772,8583395.9805316,8104713.6366366,0,0
11212.5,75,4476627.6856665,3878002.5452977,8584374.770041,8103767.0709549,0,0
11287.5,75,4477089.6903942,3877574.5883672,8585398.4797399,8102780.5627983,0,0
11362.5,75,4477562.0242156,3877103.3364633,8586495.9248555,8101747.1415321,0,0
11437.5,75,4478031.2813324,3876636.2290701,8587650.3834525,8100677.0531254,0,0
11512.5,75,4478491.1076217,3876214.1918919,8588820.7435095,8099577.7888511,0,0
11587.5,75,4478944.6469206,3875832.8557524,8589975.4147994,8098455.5407468,0,0
11662.5,75,4479397.5772616,3875464.2050012,8591104.3326094,8097331.2468294,0,0
11737.5,75,4479855.3659727,3875035.0434924,8592257.3991778,8096232.5155247,0,0
11775,37.5,4480087.3683557,3874772.0338746,8592863.8692625,8095696.2101606,0,0
11850,75,4480556.3004118,3874162.6214376,8594129.7483265,8094644.2054151,0,0
11925,75,4481031.5023779,3873472.4873507,8595453.4137807,8093611.1683513,0,0
12000,75,4481483.3307936,3872787.3394494,8596758.8643929,8092604.4059477,0,0
12075,75,4481867.3481909,3872179.6518854,8598016.1031096,8091628.9594883,0,0
12150,75,4482181.2539189,3871668.2241274,8599218.0749585,8090672.853137,0,0
12225,75,4482476.4762719,3871242.977899,8600340.3810755,8089730.9186156,0,0
12300,75,4482778.1689135,3870875.0908836,8601395.479223,8088818.0271636,0,0
12375,75,4483109.2342016,3870539.4131245,8602374.4249988,8087951.0291899,0,0
12412.5,37.5,4483290.5599612,3870379.6611504,8602826.9344398,8087536.2913952,0,0
12487.5,75,4483678.2558038,3870070.3080469,8603644.9999221,8086744.3314033,0,0
12562.5,75,4484078.551416,3869775.6541847,8604370.0498214,8086008.0217088,0,0
12637.5,75,4484476.0510698,3869498.1532128,8605027.5782068,8085332.987648,0,0
12712.5,75,4484865.2013781,3869237.2554245,8605627.0943022,8084707.267088,0,0
12787.5,75,4485248.578873,3868987.5316217,8606176.696176,8084109.8842861,0,0
12862.5,75,4485636.3741778,3868742.8151833,8606695.0116249,8083529.3153077,0,0
12937.5,75,4486033.2066021,3868502.6071748,8607200.1025779,8082957.7506353,0,0
13012.5,75,4486435.0102039,3868273.2141506,8607691.0768922,8082380.7312209,0,0
13087.5,75,4486833.0771077,3868065.0098451,8608162.9595969,8081788.0040046,0,0
13162.5,75,4487217.1403016,3867888.6045814,8608625.9361864,8081184.3082843,0,0
13237.5,75,4487578.8579665,3867749.236213,8609095.1346488,8080570.4851943,0,0
13312.5,75,4487926.8924057,3867639.832521,8609568.7009591,8079929.0278118,0,0
13387.5,75,4488274.3648198,3867547.4516459,8610043.4811378,8079253.4232146,0,0
13425,37.5,4488451.2920586,3867503.6608209,8610281.522434,8078906.8246304,0,0
13500,75,4488804.7076055,3867384.0692161,8610800.539047,8078211.1362296,0,0
13575,75,4489151.6557755,3867202.9618131,8611391.6681527,8077510.5319789,0,0
13650,75,4489495.4926912,3866971.9036068,8612024.6221472,8076803.6948785,0,0
13687.5,37.5,4489667.0057127,3866843.791328,8612348.5783904,8076450.8664205,0,0
13725,37.5,4489835.3705948,3866714.2866279,8612674.0341568,8076102.3809958,0,0
13762.5,37.5,4489997.4559822,3866579.2599961,8612992.678221,8075761.1289327,0,0
13781.25,18.75,4490078.5294499,3866514.7728267,8613138.5353053,8075593.6861018,0,0
13818.75,37.5,4490253.8032256,3866421.3601246,8613379.6570726,8075264.3868526,0,0
13893.75,75,4490641.198575,3866285.0909035,8613771.6723601,8074616.8692983,0,0
13931.25,37.5,4490848.8958073,3866229.9053152,8613938.8146076,8074302.3978006,0,0
13968.75,37.5,4491065.6530228,3866171.3672727,8614098.9742395,8073999.7546632,0,0
14043.75,75,4491508.3804244,3865987.2848757,8614483.1477767,8073437.1600838,0,0
14081.25,37.5,4491731.382547,3865858.6823947,8614710.0020949,8073173.2560798,0,0
14118.75,37.5,4491956.5942343,3865707.8376137,8614946.5414637,8072915.4028264,0,0
14156.25,37.5,4492180.6214054,3865533.8341632,8615189.5107654,8072660.3139106,0,0
14193.75,37.5,4492405.289586,3865336.6831614,8615437.2030819,8072406.2693231,0,0
14231.25,37.5,4492635.6604222,3865111.1848573,8615701.6667794,8072152.2165166,0,0
14268.75,37.5,4492863.4970588,3864853.1515721,8616006.9734298,8071895.522517,0,0
14306.25,37.5,4493084.6699079,3864592.961252,8616336.7621205,8071630.7305935,0,0
14343.75,37.5,4493296.8327478,3864353.8896922,8616668.3461625,8071351.8454426,0,0
14381.25,37.5,4493477.0176719,3864153.0620552,8617004.5832159,8071054.971064,0,0
14418.75,37.5,4493632.2320935,3863996.449593,8617335.0148539,8070739.5279018,0,0
14456.25,37.5,4493770.5930693,3863871.5385931,8617669.524524,8070409.182564,0,0
14493.75,37.5,4493894.9750458,3863764.6623431,8618017.0078154,8070073.4406015,0,0
14531.25,37.5,4494018.644178,3863679.4079489,8618355.1726183,8069739.9513549,0,0
14568.75,37.5,4494152.9966961,3863601.7831519,8618671.6720642,8069409.8413163,0,0
14606.25,37.5,4494301.8621323,3863551.0416368,8618945.1586258,8069078.894546,0,0
14643.75,37.5,4494468.5725644,3863518.3984058,8619177.5356624,8068742.2696795,0,0
14681.25,37.5,4494652.7757998,3863498.7929385,8619373.6345333,8068399.0856612,0,0
14718.75,37.5,4494844.7218002,3863498.9844562,8619541.3514841,8068053.7906563,0,0
14756.25,37.5,4495039.6719167,3863521.6659991,8619687.9295704,8067712.4875179,0,0
14793.75,37.5,4495237.8647708,3863563.3212505,8619820.6256269,8067377.8711282,0,0
14868.75,75,4495620.5728212,3863611.259469,8620134.4727583,8066716.6733166,0,0
14943.75,75,4495973.5434889,3863548.576401,8620561.8706158,8066049.5440453,0,0
15018.75,75,4496292.9360918,3863413.8254469,8621083.6352797,8065387.9547967,0,0
15093.75,75,4496596.2793703,3863276.3125876,8621634.4818836,8064742.7623937,0,0
15168.75,75,4496898.0373067,3863131.9813169,8622195.3225104,8064098.4628695,0,0
15243.75,75,4497211.5899469,3862959.3039705,8622765.4181785,8063443.2582882,0,0
15318.75,75,4497557.0205926,3862761.9390994,8623331.1190614,8062788.8568065,0,0
15393.75,75,4497960.3182077,3862552.5542715,8623848.1563226,8062143.7974585,0,0
15468.75,75,4498403.8114719,3862339.7647019,8624303.739658,8061501.0588032,0,0
15543.75,75,4498848.4912756,3862138.5395852,8624738.1414558,8060860.8965024,0,0
15618.75,75,4499295.0692829,3861951.4113361,8625166.9206282,8060229.4730027,0,0
15693.75,75,4499754.8365788,3861707.2228527,8625652.3621442,8059593.5877864,0,0
15731.25,37.5,4499978.2099736,3861556.5692454,8625930.6177303,8059269.1595453,0,0
15768.75,37.5,4500197.4910924,3861396.0253167,8626215.9253463,8058938.0096264,0,0
15806.25,37.5,4500373.9526158,3861258.2089131,8626480.761936,8058643.9135098,0,0
15843.75,37.5,4500553.6917722,3861114.6546279,8626786.2664238,8058320.7064855,0,0
15862.5,18.75,4500645.4174578,3861043.1088035,8626946.7931152,8058153.4251916,0,0
15881.25,18.75,4500740.5581317,3860969.1650971,8627109.6272453,8057984.4587762,0,0
15918.75,37.5,4500944.8361256,3860809.9583097,8627429.5487438,8057643.115254,0,0
15956.25,37.5,4501165.3184747,3860651.6036375,8627737.4273067,8057296.6348855,0,0
16031.25,75,4501640.4725534,3860368.4771567,8628287.0454457,8056592.1863218,0,0
16068.75,37.5,4501883.5241119,3860267.9975979,8628516.4773521,8056238.5897688,0,0
16106.25,37.5,4502120.8199669,3860206.4591133,8628712.7174876,8055888.0935886,0,0
16143.75,37.5,4502346.2495255,3860192.5257547,8628873.3152676,8055543.3549562,0,0
16181.25,37.5,4502545.8532271,3860221.3645309,8629015.2311108,8055205.28418,0,0
16218.75,37.5,4502722.3439829,3860272.131464,8629151.0201805,8054871.6674333,0,0
16256.25,37.5,4502885.4506059,3860327.5618779,8629284.0805597,8054539.6444761,0,0
16293.75,37.5,4503042.899199,3860374.6899804,8629422.2061465,8054207.2473348,0,0
16331.25,37.5,4503199.9794462,3860403.1869244,8629580.8453924,8053873.7314324,0,0
16406.25,75,4503499.2953966,3860398.6505259,8630001.5168355,8053203.5947357,0,0
16481.25,75,4503761.8232967,3860335.6082159,8630543.3517579,8052519.2234801,0,0
16556.25,75,4503998.4034612,3860236.3258064,8631157.5684894,8051817.3787656,0,0
16631.25,75,4504219.5949688,3860103.9635825,8631832.2421363,8051115.5159324,0,0
16706.25,75,4504437.3159769,3859941.3011035,8632552.8337792,8050419.7943059,0,0
16781.25,75,4504677.7552084,3859752.3298394,8633272.5936232,8049718.4098716,0,0
16856.25,75,4504959.0616702,3859530.5183039,8633971.8866971,8049016.5423073,0,0
16931.25,75,4505268.0585294,3859270.605555,8634669.6784387,8048336.7831463,0,0
17006.25,75,4505592.0003274,3858969.6679056,8635367.1843491,8047687.3333214,0,0
17081.25,75,4505925.5813892,3858627.3504104,8636051.960207,8047064.2936138,0,0
17156.25,75,4506269.2012791,3858251.2549425,8636723.6819605,8046473.219411,0,0
17231.25,75,4506629.3941535,3857856.7328693,8637375.34978,8045917.6483905,0,0
17306.25,75,4507014.8230713,3857459.5402035,8637969.995645,8045395.3051197,0,0
17381.25,75,4507431.8032029,3857071.8405461,8638470.8441854,8044915.8597625,0,0
17456.25,75,4507881.7350901,3856693.4175037,8638878.2490333,8044493.5080872,0,0
17531.25,75,4508350.1732101,3856296.500254,8639253.5547816,8044106.9038769,0,0
17606.25,75,4508800.5940073,3855826.9024313,8639684.8826062,8043726.6815356,0,0
17681.25,75,4509199.9700852,3855280.6883202,8640211.0248306,8043353.6030315,0,0
17756.25,75,4509534.1916286,3854731.0218737,8640804.5401521,8042996.9735524,0,0
17831.25,75,4509813.4587944,3854224.4166747,8641418.9664528,8042646.8815754,0,0
17868.75,37.5,4509935.4604014,3854004.2434198,8641715.166182,8042470.2458426,0,0
17906.25,37.5,4510047.359478,3853803.7226215,8642006.4707928,8042289.0224788,0,0
17943.75,37.5,4510143.4591244,3853622.5995726,8642294.8311665,8042106.3362677,0,0
17981.25,37.5,4510203.6044437,3853441.7786154,8642596.5650949,8041927.1482603,0,0
18018.75,37.5,4510230.0063167,3853239.5858361,8642929.6626256,8041753.5944815,0,0
18056.25,37.5,4510251.1183979,3853040.9132632,8643266.1416312,8041583.7040894,0,0
18131.25,75,4510326.9943308,3852622.1570134,8643952.4128607,8041243.6913673,0,0
18206.25,75,4510419.7303471,3852144.5992982,8644712.3499488,8040924.9881505,0,0
18243.75,37.5,4510468.1271748,3851848.8865987,8645150.5138478,8040781.131414,0,0
18281.25,37.5,4510516.0007428,3851495.3054787,8645639.3808725,8040651.5304905,0,0
18318.75,37.5,4510572.6462888,3851083.8887864,8646159.0501415,8040535.0745426,0,0
18356.25,37.5,4510642.9520427,3850621.9930581,8646694.0808077,8040429.1748352,0,0
18431.25,75,4510831.81706,3849616.3695429,8647747.4922004,8040254.563355,0,0
18506.25,75,4511093.5029328,3848612.5720034,8648671.9220138,8040150.9266696,0,0
18581.25,75,4511415.6495095,3847674.9950333,8649415.9513466,8040118.5979547,0,0
