# Step gr0 gr1 gr2 gr3 
64500 30650 112600 50450 23525
64600 30650 112575 50450 23525
64700 30650 112575 50450 23525
64800 30650 112575 50450 23525
64900 30650 112575 50450 23525
65000 30650 112575 50450 23525
65100 30650 112575 50450 23525
65200 30650 112575 50450 23525
65300 30650 112575 50450 23525
65400 30650 112575 50450 23525
65500 30650 112575 50450 23525
65600 30650 112575 50450 23525
65700 30650 112575 50450 23525
65800 30650 112625 50450 23525
65900 30650 112650 50450 23525
66000 30625 112650 50450 23525
66100 30625 112650 50450 23525
66200 30625 112675 50450 23525
66300 30625 112700 50450 23525
66400 30625 112700 50450 23525
66500 30625 112700 50450 23525
66600 30625 112700 50450 23525
66700 30625 112725 50450 23525
66800 30625 112725 50450 23525
66900 30625 112725 50450 23525
67000 30625 112725 50450 23525
67100 30600 112725 50450 23525
67200 30600 112725 50450 23525
67300 30600 112725 50450 23525
67400 30600 112725 50450 23525
67500 30600 112725 50450 23525
67600 30600 112725 50450 23525
67700 30600 112750 50450 23525
67800 30600 112750 50450 23525
67900 30600 112750 50450 23525
68000 30600 112775 50450 23525
68100 30600 112775 50450 23525
68200 30600 112775 50450 23525
68300 30600 112775 50450 23525
68400 30600 112775 50450 23525
68500 30600 112775 50450 23525
68600 30600 112775 50450 23525
68700 30600 112775 50450 23525
68800 30600 112775 50450 23525
68900 30600 112800 50450 23525
69000 30600 112800 50450 23525
69100 30600 112800 50450 23525
69200 30600 112800 50450 23525
69300 30600 112800 50450 23575
69400 30600 112800 50450 23575
69500 30600 112800 50450 23575
69600 30600 112800 50450 23575
69700 30600 112800 50450 23575
69800 30600 112800 50450 23575
69900 30600 112800 50450 23575
70000 30600 112800 50450 23575
70100 30600 112825 50450 23575
70200 30600 112825 50450 23575
70300 30600 112825 50450 23575
70400 30600 112825 50450 23575
70500 30600 112825 50450 23575
70600 30600 112825 50425 23575
70700 30600 112825 50400 23575
70800 30600 112825 50350 23575
70900 30600 112825 50325 23575
71000 30600 112825 50350 23575
71100 30600 112825 50350 23575
71200 30600 112825 50350 23575
71300 30575 112825 50350 23575
71400 30575 112825 50350 23575
71500 30575 112825 50350 23575
71600 30575 112825 50350 23575
71700 30575 112825 50350 23575
71800 30575 112825 50350 23575
71900 30575 112825 50350 23575
72000 30575 112825 50350 23575
72100 30575 112825 50350 23575
72200 30575 112825 50350 23575
72300 30575 112825 50350 23575
72400 30575 112825 50350 23575
72500 30575 112825 50350 23575
72600 30550 112825 50350 23575
72700 30550 112825 50350 23575
72800 30550 112825 50350 23575
72900 30550 112825 50350 23575
73000 30550 112850 50350 23575
73100 30550 112850 50400 23575
73200 30550 112850 50400 23575
73300 30550 112850 50400 23575
73400 30550 112850 50400 23575
73500 30550 112850 50400 23575
73600 30550 112850 50400 23575
73700 30550 112850 50400 23575
73800 30550 112850 50400 23575
73900 30550 112850 50400 23575
74000 30550 112850 50400 23575
74100 30550 112850 50400 23575
74200 30550 112850 50400 23575
74300 30550 112850 50400 23575
74400 30550 112850 50400 23575
74500 30550 112850 50400 23575
74600 30550 112850 50400 23575
74700 30550 112850 50400 23575
74800 30550 112850 50400 23575
74900 30550 112850 50400 23575
75000 30550 112850 50400 23575
75100 30550 112850 50400 23575
75200 30550 112850 50400 23575
75300 30550 112850 50400 23575
75400 30550 112875 50400 23575
75500 30550 112875 50400 23525
75600 30550 112875 50400 23525
75700 30550 112875 50400 23525
75800 30550 112900 50400 23525
75900 30550 112925 50400 23525
76000 30550 112950 50400 23525
76100 30550 113000 50400 23525
76200 30550 113000 50400 23525
76300 30550 113025 50400 23525
76400 30550 113025 50400 23525
76500 30550 113025 50400 23525
76600 30550 113025 50400 23525
76700 30550 113025 50400 23525
76800 30550 113025 50400 23525
76900 30550 113025 50400 23525
77000 30550 113050 50400 23525
77100 30550 113050 50400 23525
77200 30550 113050 50400 23525
77300 30525 113050 50375 23525
77400 30525 113050 50350 23525
77500 30525 113050 50350 23525
77600 30525 113050 50350 23525
77700 30525 113050 50350 23525
77800 30525 113050 50350 23525
77900 30525 113075 50350 23525
78000 30525 113075 50325 23525
78100 30525 113075 50300 23525
78200 30525 113075 50300 23525
78300 30525 113075 50300 23525
78400 30525 113075 50300 23500
78500 30525 113025 50300 23500
78600 30525 113025 50300 23500
78700 30525 113025 50300 23500
78800 30525 113025 50300 23500
78900 30525 113025 50300 23500
79000 30525 113025 50300 23500
79100 30525 112975 50300 23500
79200 30525 113000 50300 23550
79300 30525 113000 50300 23550
79400 30525 113000 50300 23550
79500 30525 113000 50300 23550
79600 30525 113000 50300 23525
79700 30500 113000 50300 23525
79800 30500 113000 50300 23525
79900 30500 113025 50300 23525
80000 30500 113025 50350 23525
80100 30500 113025 50350 23525
80200 30500 113025 50350 23525
80300 30500 113025 50350 23525
80400 30500 113025 50350 23525
80500 30500 113025 50350 23525
80600 30500 113025 50400 23525
80700 30500 113025 50400 23525
80800 30500 113025 50400 23525
80900 30500 113025 50400 23525
81000 30500 113025 50400 23525
81100 30500 113025 50400 23525
81200 30500 113025 50400 23525
81300 30500 113025 50400 23500
81400 30500 113025 50400 23500
81500 30500 113025 50400 23500
81600 30500 113025 50400 23500
81700 30500 113025 50400 23500
81800 30500 113025 50400 23500
81900 30500 113025 50400 23500
82000 30500 113025 50400 23500
82100 30500 113025 50400 23500
82200 30500 113025 50400 23500
82300 30500 113025 50400 23500
82400 30500 113025 50400 23500
82500 30500 113025 50400 23500
82600 30500 113025 50400 23500
82700 30500 113025 50400 23500
82800 30500 113025 50400 23500
82900 30500 113025 50400 23500
83000 30500 113025 50400 23500
83100 30500 112975 50400 23500
83200 30500 112975 50400 23500
83300 30500 112975 50400 23500
83400 30500 112975 50400 23450
83500 30500 112975 50400 23450
83600 30500 112975 50400 23450
83700 30500 112975 50400 23450
83800 30500 112925 50400 23450
83900 30500 112925 50400 23450
84000 30500 112925 50400 23450
84100 30500 112925 50400 23450
84200 30500 112925 50400 23450
84300 30500 112925 50400 23450
84400 30500 112925 50400 23450
84500 30500 112925 50400 23450
84600 30500 112925 50400 23450
84700 30500 112925 50400 23450
84800 30500 112925 50400 23450
84900 30500 112925 50400 23450
85000 30500 112925 50400 23450
85100 30500 112925 50400 23450
85200 30500 112925 50400 23450
85300 30500 112925 50400 23450
85400 30500 112925 50400 23450
85500 30500 112925 50400 23450
85600 30500 112925 50400 23450
85700 30500 112925 50400 23450
85800 30500 112925 50400 23450
85900 30500 112925 50400 23450
86000 30500 112925 50400 23450
86100 30500 112925 50400 23450
86200 30500 112925 50400 23450
86300 30500 112925 50400 23450
86400 30500 112925 50400 23450
86500 30500 112925 50400 23450
86600 30500 112925 50400 23450
86700 30500 112925 50375 23450
86800 30500 112925 50375 23450
86900 30500 112925 50375 23450
87000 30500 112925 50350 23450
87100 30500 112925 50350 23450
87200 30500 112925 50350 23450
87300 30500 112925 50350 23425
87400 30500 112925 50350 23425
87500 30500 112925 50350 23425
87600 30500 112925 50350 23425
87700 30500 112925 50350 23425
87800 30500 112925 50350 23425
87900 30500 112925 50350 23425
88000 30500 112925 50350 23425
88100 30500 112925 50350 23425
88200 30500 112925 50350 23425
88300 30500 112925 50350 23425
88400 30500 112925 50350 23425
88500 30500 112925 50350 23375
88600 30500 112925 50350 23375
88700 30500 112925 50350 23375
88800 30500 112925 50400 23375
88900 30500 112950 50400 23375
89000 30500 112950 50400 23375
89100 30500 112975 50400 23375
89200 30500 113000 50400 23375
89300 30500 113025 50400 23375
89400 30500 113025 50400 23375
89500 30500 113025 50400 23375
89600 30500 113025 50400 23375
89700 30500 113025 50400 23375
89800 30500 113025 50400 23425
89900 30500 113025 50400 23425
90000 30500 113025 50400 23425
90100 30500 113025 50400 23425
90200 30500 113025 50400 23425
90300 30500 113025 50400 23425
90400 30500 113025 50400 23425
90500 30500 113025 50400 23425
90600 30500 113025 50400 23425
90700 30500 113025 50400 23425
90800 30500 113025 50400 23425
90900 30500 113025 50400 23425
91000 30500 113025 50400 23425
91100 30500 113025 50400 23425
91200 30500 113025 50400 23425
91300 30500 113025 50400 23425
91400 30500 113025 50400 23425
91500 30500 113025 50400 23425
91600 30500 113025 50400 23425
91700 30500 113025 50400 23425
91800 30500 113025 50400 23425
91900 30500 113025 50400 23425
92000 30500 113025 50400 23425
92100 30500 113025 50400 23425
92200 30500 113025 50400 23425
92300 30500 113025 50400 23425
92400 30500 113025 50425 23425
92500 30500 113025 50450 23425
92600 30500 113025 50450 23425
92700 30500 113025 50450 23425
92800 30500 113025 50450 23425
92900 30500 113025 50450 23425
93000 30500 113025 50450 23425
