# Step gr0 gr1 gr2 gr3 
75100 63700 13100 57425 82500
75200 63700 13100 57425 82500
75300 63700 13100 57425 82500
75400 63700 13100 57425 82500
75500 63700 13100 57425 82500
75600 63700 13100 57400 82500
75700 63700 13100 57400 82500
75800 63700 13100 57400 82500
75900 63700 13100 57400 82500
76000 63700 13100 57400 82500
76100 63700 13075 57400 82500
76200 63700 13075 57400 82500
76300 63700 13075 57400 82500
76400 63700 13075 57400 82500
76500 63700 13075 57400 82500
76600 63700 13075 57400 82500
76700 63700 13075 57400 82500
76800 63700 13075 57400 82500
76900 63700 13075 57400 82500
77000 63700 13075 57400 82500
77100 63700 13075 57400 82500
77200 63700 13075 57400 82500
77300 63700 13075 57400 82500
77400 63700 13075 57400 82500
77500 63700 13075 57400 82500
77600 63700 13075 57400 82500
77700 63700 13075 57400 82500
77800 63725 13075 57400 82475
77900 63725 13050 57400 82475
78000 63725 13050 57400 82475
78100 63725 13050 57400 82475
78200 63725 13050 57400 82475
78300 63725 13050 57400 82475
78400 63725 13050 57400 82475
78500 63725 13050 57400 82475
78600 63725 13050 57400 82475
78700 63750 13050 57400 82475
78800 63750 13050 57400 82475
78900 63750 13050 57375 82475
79000 63750 13050 57375 82475
79100 63750 13050 57325 82475
79200 63700 13050 57325 82450
79300 63700 13050 57325 82450
79400 63700 13050 57325 82450
79500 63700 13050 57325 82450
79600 63700 13050 57325 82450
79700 63700 13050 57325 82450
79800 63700 13050 57325 82450
79900 63700 13025 57325 82450
80000 63700 13025 57325 82450
80100 63725 13025 57325 82450
80200 63725 13025 57325 82450
80300 63725 13025 57325 82450
80400 63725 13025 57325 82450
80500 63725 13025 57325 82450
80600 63725 13025 57325 82450
80700 63725 13025 57325 82450
80800 63725 13025 57325 82450
80900 63725 13025 57325 82450
81000 63725 13025 57325 82450
81100 63725 13025 57325 82450
81200 63725 13025 57325 82450
81300 63725 13025 57325 82450
81400 63725 13025 57325 82450
81500 63725 13025 57325 82450
81600 63725 13025 57325 82450
81700 63725 13025 57325 82450
81800 63725 13025 57325 82450
81900 63725 13025 57325 82450
82000 63725 13025 57325 82450
82100 63725 13025 57325 82450
82200 63725 13025 57325 82450
82300 63725 13025 57325 82450
82400 63725 13025 57325 82450
82500 63725 13025 57325 82450
82600 63725 13025 57325 82450
82700 63725 13025 57325 82450
82800 63725 13025 57325 82450
82900 63725 13025 57325 82450
83000 63725 13025 57325 82450
83100 63725 13025 57325 82450
83200 63725 13025 57325 82450
83300 63725 13025 57325 82450
83400 63725 13025 57325 82450
83500 63725 13025 57325 82450
83600 63725 13025 57325 82450
83700 63725 13025 57325 82450
83800 63725 13025 57325 82450
83900 63725 13025 57325 82450
84000 63725 13025 57325 82450
84100 63725 13025 57325 82450
84200 63725 13025 57325 82450
84300 63750 13025 57325 82450
84400 63750 13025 57325 82450
84500 63750 13025 57325 82450
84600 63750 13025 57325 82450
84700 63750 13025 57325 82450
84800 63750 13025 57325 82450
84900 63750 13025 57325 82450
85000 63750 13025 57325 82450
85100 63750 13025 57325 82450
85200 63750 13025 57325 82450
85300 63750 13025 57325 82450
85400 63750 13025 57325 82450
85500 63750 13025 57325 82450
85600 63750 13025 57325 82450
85700 63750 13025 57325 82450
85800 63750 13025 57325 82450
85900 63775 13000 57325 82450
86000 63775 13000 57325 82450
86100 63775 13000 57325 82450
86200 63775 13000 57325 82450
86300 63775 13000 57325 82450
86400 63775 13000 57325 82450
86500 63775 13000 57325 82450
86600 63775 13000 57325 82450
86700 63775 13000 57325 82450
86800 63775 13000 57325 82450
86900 63775 13000 57325 82450
87000 63775 13000 57325 82450
87100 63775 13000 57325 82450
87200 63775 13000 57325 82450
87300 63775 13000 57325 82450
87400 63775 13000 57325 82450
87500 63775 13000 57325 82450
87600 63775 13000 57325 82450
87700 63775 13000 57325 82450
87800 63775 13000 57325 82450
87900 63775 13000 57325 82450
88000 63775 13000 57325 82450
88100 63800 13000 57325 82450
88200 63800 13000 57350 82450
88300 63800 13000 57350 82450
88400 63800 13000 57350 82450
88500 63800 13000 57350 82450
88600 63800 13000 57350 82450
88700 63800 13000 57350 82450
88800 63800 13000 57350 82450
88900 63800 13000 57350 82450
89000 63800 13000 57350 82450
89100 63800 13000 57350 82450
89200 63800 13000 57350 82450
89300 63800 13000 57350 82450
89400 63800 13000 57350 82450
89500 63800 13000 57350 82450
89600 63800 13000 57350 82450
89700 63800 13000 57350 82450
89800 63800 13000 57350 82450
89900 63800 13000 57350 82450
90000 63800 13000 57350 82450
90100 63800 13000 57350 82450
90200 63800 13000 57350 82450
90300 63800 13000 57350 82450
90400 63800 13000 57350 82450
90500 63800 13000 57350 82450
90600 63800 13000 57350 82450
90700 63800 13000 57350 82450
90800 63800 13000 57350 82450
90900 63750 13000 57350 82450
91000 63750 13000 57350 82450
91100 63750 13000 57350 82450
91200 63750 13000 57350 82450
