# Step junction_position active_etas junction_neighbors junction_angles
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
112900 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
113000 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
113100 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
113200 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
113300 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
113400 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
113500 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
113600 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
113700 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
113800 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
113900 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
114000 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
114100 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
114200 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
114300 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
114400 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
114500 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
114600 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
114700 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
114800 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
114900 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
115000 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
115100 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
115200 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
115300 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
115400 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
115500 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
115600 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
---- (294.902,319.02) 1 2 3 (248.821,144.837) (247.844,353.028) (199.828,330.23) 111.037 29.1302 219.833
115700 (7.93269,80.2885) 0 2 3 (200.057,169.659) (8.10976,414.939) (8.10976,414.939) 65.0232 0 294.977
---- (8.10976,414.939) 0 2 3 (7.93269,80.2885) (294.902,319.02) (200.057,169.659) 71.5375 33.4617 255.001
---- (200.057,169.659) 0 1 3 (199.828,330.23) (199.828,330.23) (295.227,175.966) 0 86.2904 273.71
---- (199.828,330.23) 0 1 3 (248.821,144.837) (247.844,353.028) (7.93269,80.2885) 100.595 152.913 106.492
---- (248.821,144.837) 0 1 2 (247.844,353.028) (200.057,169.659) (7.93269,80.2885) 62.7544 41.9774 255.268
---- (247.844,353.028) 0 1 2 (8.10976,414.939) (295.227,175.966) (295.227,175.966) 119.462 0 240.538
---- (295.227,175.966) 1 2 3 (294.902,319.02) (248.821,144.837) (294.902,319.02) 123.723 123.723 112.554
